Unnamed: 0,Working_Year,Designation,Experience,Employment_Status,Salary_In_Rupees,Employee_Location,Company_Location,Company_Size,Remote_Working_Ratio,Salary_Currency,salary_in_usd,Salary_In_USD
,2024-01-01,Data Analyst,EN,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Scientist,MI,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,Data Engineer,SE,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,Data Engineer,SE,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,ML Engineer,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Machine Learning Engineer,MI,FT,171600,US,US,M,0,USD,171600,171600
,2024-01-01,Data Analytics Consultant,MI,FT,110300,US,US,M,100,USD,110300,110300
,2024-01-01,Analytics Engineer,SE,FT,131600,FR,FR,M,0,USD,131600,131600
,2024-01-01,Data Scientist,MI,FT,131600,US,US,M,0,USD,131600,131600
,2024-01-01,Machine Learning Engineer,EN,FT,171600,US,US,M,0,USD,171600,171600
,2024-01-01,Data Analyst,SE,FT,131414,US,US,M,100,USD,131414,131414
,2024-01-01,Machine Learning Engineer,SE,FT,195700,US,US,M,0,USD,195700,195700
,2024-01-01,Data Science,EN,FT,110400,US,US,M,0,USD,110400,110400
,2024-01-01,Data Science,EN,FT,110400,US,US,M,0,USD,110400,110400
,2024-01-01,Data Scientist,MI,FT,110400,US,US,M,0,USD,110400,110400
,2024-01-01,Data Analyst,MI,FT,195600,US,US,M,100,USD,195600,195600
,2024-01-01,Machine Learning Engineer,SE,FT,195500,US,US,M,100,USD,195500,195500
,2024-01-01,Data Scientist,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Manager,MI,FT,110000,CA,CA,M,0,USD,110000,110000
,2024-01-01,BI Analyst,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Scientist,MI,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,Data Architect,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Scientist,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Analytics Engineer,EN,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,Data Scientist,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Scientist,MI,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,Data Engineer,SE,FT,110000,UA,UA,M,0,USD,110000,110000
,2024-01-01,Data Analyst,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Engineer,MI,FT,171000,US,US,M,0,USD,171000,171000
,2024-01-01,Data Analyst,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Manager,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Engineer,MI,FT,110000,US,US,M,100,USD,110000,110000
,2024-01-01,Data Developer,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Engineer,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Developer,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Architect,SE,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Scientist,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Science Manager,MI,FT,110000,US,US,M,0,USD,110000,110000
,2024-01-01,Data Engineer,SE,FT,199700,US,US,M,0,USD,199700,199700
,2024-01-01,Data Science Manager,MI,FT,196000,US,US,M,0,USD,196000,196000
,2024-01-01,Data Analyst,SE,FT,171000,US,US,M,0,USD,171000,171000
,2024-01-01,Data Engineer,SE,FT,198900,US,US,M,100,USD,198900,198900
,2024-01-01,Data Visualization Specialist,MI,FT,170200,US,US,M,0,USD,170200,170200
,2024-01-01,Data Scientist,MI,FT,198800,US,US,M,0,USD,198800,198800
,2024-01-01,AI Engineer,MI,FT,170200,US,US,M,0,USD,170200,170200
,2024-01-01,Data Scientist,MI,FT,170200,US,US,M,0,USD,170200,170200
,2024-01-01,Data Scientist,MI,FT,170200,US,US,M,0,USD,170200,170200
,2024-01-01,Cloud Database Engineer,SE,FT,170375,US,US,M,100,USD,170375,170375
,2024-01-01,Data Scientist,MI,FT,170400,US,US,M,100,USD,170400,170400
,2024-01-01,AI Architect,SE,FT,198650,US,US,M,0,USD,198650,198650
,2024-01-01,Data Engineer,SE,FT,198433,US,US,M,100,USD,198433,198433
,2024-01-01,Business Intelligence Analyst,SE,FT,198200,US,US,M,0,USD,198200,198200
,2024-01-01,Machine Learning Engineer,SE,FT,132300,US,US,M,0,USD,132300,132300
,2024-01-01,Data Scientist,SE,FT,170700,US,US,M,0,USD,170700,170700
,2024-01-01,Data Scientist,SE,FT,170800,US,US,M,0,USD,170800,170800
,2024-01-01,Data Scientist,SE,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Research Scientist,SE,FT,132500,US,US,M,0,USD,132500,132500
,2024-01-01,Data Engineer,MI,FT,198000,US,US,M,100,USD,198000,198000
,2024-01-01,Data Operations Specialist,MI,FT,132500,US,US,M,0,USD,132500,132500
,2024-01-01,Data Analyst,SE,FT,132500,US,US,M,100,USD,132500,132500
,2024-01-01,Data Engineer,SE,FT,199700,US,US,M,0,USD,199700,199700
,2024-01-01,Data Integration Engineer,MI,FT,132974,US,US,M,100,USD,132974,132974
,2024-01-01,Data Integration Engineer,MI,FT,132974,US,US,M,100,USD,132974,132974
,2024-01-01,Data Engineer,SE,FT,199467,US,US,M,0,USD,199467,199467
,2024-01-01,Machine Learning Engineer,SE,FT,199200,US,US,M,0,USD,199200,199200
,2024-01-01,Machine Learning Engineer,SE,FT,199200,US,US,M,0,USD,199200,199200
,2024-01-01,Business Intelligence,SE,FT,132900,US,US,M,0,USD,132900,132900
,2024-01-01,Business Intelligence,SE,FT,132600,US,US,M,0,USD,132600,132600
,2024-01-01,Data Science,MI,FT,132600,US,US,M,0,USD,132600,132600
,2024-01-01,Data Product Manager,SE,FT,199100,US,US,M,0,USD,199100,199100
,2024-01-01,Machine Learning Engineer,SE,FT,132600,US,US,M,0,USD,132600,132600
,2024-01-01,Data Scientist,SE,FT,199000,US,US,M,0,USD,199000,199000
,2024-01-01,Data Scientist,MI,FT,132567,US,US,M,0,USD,132567,132567
,2024-01-01,Data Science Practitioner,MI,FT,170200,US,US,M,0,USD,170200,170200
,2024-01-01,Analytics Engineer,EN,FT,132500,US,US,M,0,USD,132500,132500
,2024-01-01,AI Architect,SE,FT,132500,US,US,M,0,USD,132500,132500
,2024-01-01,Robotics Software Engineer,MI,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Data Engineer,SE,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Research Analyst,EN,FT,198000,US,US,M,100,USD,198000,198000
,2024-01-01,Data Scientist,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Data Analyst,SE,FT,197100,US,US,M,100,USD,197100,197100
,2024-01-01,Prompt Engineer,SE,FT,197011,US,US,M,100,USD,197011,197011
,2024-01-01,Data Scientist,SE,FT,197000,US,US,M,0,USD,197000,197000
,2024-01-01,Analytics Engineer,MI,FT,197000,US,US,M,0,USD,197000,197000
,2024-01-01,Data Engineer,SE,FT,197000,US,US,M,0,USD,197000,197000
,2024-01-01,Data Engineer,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Machine Learning Scientist,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Data Engineer,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Business Intelligence Analyst,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Research Engineer,SE,FT,196720,US,US,M,0,USD,196720,196720
,2024-01-01,Machine Learning Scientist,SE,FT,196350,US,US,M,100,USD,196350,196350
,2024-01-01,Machine Learning Scientist,SE,FT,196350,US,US,M,100,USD,196350,196350
,2024-01-01,Machine Learning Engineer,SE,FT,196350,US,US,M,100,USD,196350,196350
,2024-01-01,Machine Learning Engineer,SE,FT,196350,US,US,M,100,USD,196350,196350
,2024-01-01,Data Scientist,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Data Engineer,SE,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Machine Learning Engineer,SE,FT,132000,US,US,M,100,USD,132000,132000
,2024-01-01,Data Engineer,SE,FT,132000,US,US,M,100,USD,132000,132000
,2024-01-01,Data Engineer,SE,FT,198000,US,US,M,100,USD,198000,198000
,2024-01-01,Data Scientist,MI,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Data Scientist,MI,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Data Science,EN,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Machine Learning Engineer,SE,FT,198000,US,US,M,100,USD,198000,198000
,2024-01-01,ML Ops Engineer,MI,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Data Engineer,SE,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Applied Scientist,SE,FT,196000,US,US,M,0,USD,196000,196000
,2024-01-01,Machine Learning Engineer,SE,FT,198000,US,US,M,0,USD,198000,198000
,2024-01-01,Analytics Engineer,SE,FT,132100,US,US,M,100,USD,132100,132100
,2024-01-01,Data Engineer,MI,FT,132000,US,US,M,100,USD,132000,132000
,2024-01-01,Data Analyst,EN,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,AI Architect,SE,FT,197500,US,US,M,0,USD,197500,197500
,2024-01-01,Data Architect,SE,FT,132000,US,US,M,100,USD,132000,132000
,2024-01-01,Data Scientist,MI,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Data Science,EN,FT,132000,US,US,M,0,USD,132000,132000
,2024-01-01,Data Science Practitioner,MI,FT,132100,US,US,M,0,USD,132100,132100
,2024-01-01,MLOps Engineer,MI,FT,106500,CA,CA,M,0,USD,106500,106500
,2024-01-01,Data Engineer,EN,FT,115000,US,US,M,100,USD,115000,115000
,2024-01-01,Business Intelligence Engineer,SE,FT,115000,US,US,M,100,USD,115000,115000
,2024-01-01,Machine Learning Engineer,SE,FT,123200,CA,CA,M,100,USD,123200,123200
,2024-01-01,Data Science Consultant,SE,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Engineer,SE,FT,182600,US,US,M,0,USD,182600,182600
,2024-01-01,Data Manager,MI,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Analytics Manager,MI,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Science,MI,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Engineer,SE,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Analyst,MI,FT,123600,US,US,M,100,USD,123600,123600
,2024-01-01,Data Analyst,EN,FT,123625,US,US,M,0,USD,123625,123625
,2024-01-01,Research Scientist,MI,FT,128000,US,US,M,100,USD,128000,128000
,2024-01-01,Research Engineer,MI,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Engineer,SE,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Scientist,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Machine Learning Engineer,SE,FT,182000,US,US,M,0,USD,182000,182000
,2024-01-01,Data Engineer,SE,FT,123700,US,US,L,0,USD,123700,123700
,2024-01-01,Research Analyst,EN,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,SE,FT,123700,US,US,L,0,USD,123700,123700
,2024-01-01,Data Scientist,SE,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Business Intelligence Analyst,SE,FT,123000,US,US,M,100,USD,123000,123000
,2024-01-01,Machine Learning Engineer,SE,FT,122900,US,US,M,0,USD,122900,122900
,2024-01-01,Machine Learning Engineer,SE,FT,183000,US,US,M,0,USD,183000,183000
,2024-01-01,Data Scientist,SE,FT,183000,US,US,M,100,USD,183000,183000
,2024-01-01,Computer Vision Engineer,SE,FT,183000,US,US,M,100,USD,183000,183000
,2024-01-01,Data Engineer,SE,FT,128250,US,US,M,0,USD,128250,128250
,2024-01-01,Data Scientist,SE,FT,128250,US,US,M,0,USD,128250,128250
,2024-01-01,Data Manager,MI,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Manager,MI,FT,128000,US,US,M,0,USD,128000,128000
,2024-01-01,Data Engineer,MI,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,SE,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,MI,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,MI,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,SE,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Architect,SE,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Architect,SE,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,SE,FT,123000,US,US,M,0,USD,123000,123000
,2024-01-01,Data Engineer,MI,FT,128600,US,US,M,0,USD,128600,128600
,2024-01-01,Machine Learning Engineer,SE,FT,182000,US,US,M,100,USD,182000,182000
,2024-01-01,Machine Learning Engineer,SE,FT,182000,US,US,M,0,USD,182000,182000
,2024-01-01,Analytics Engineer,SE,FT,124000,US,US,M,0,USD,124000,124000
,2024-01-01,Research Analyst,EN,FT,124000,US,US,M,0,USD,124000,124000
,2024-01-01,Data Engineer,MI,FT,124000,US,US,M,0,USD,124000,124000
,2024-01-01,Business Intelligence,MI,FT,124000,US,US,M,100,USD,124000,124000
,2024-01-01,Data Scientist,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Business Intelligence Analyst,MI,FT,181280,US,US,M,0,USD,181280,181280
,2024-01-01,Data Engineer,SE,FT,181100,US,US,M,0,USD,181100,181100
,2024-01-01,Robotics Engineer,SE,FT,181000,US,US,M,0,USD,181000,181000
,2024-01-01,Data Engineer,SE,FT,181000,US,US,M,0,USD,181000,181000
,2024-01-01,Data Science,SE,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Research Scientist,MI,FT,124100,US,US,L,0,USD,124100,124100
,2024-01-01,Research Scientist,MI,FT,124100,US,US,L,0,USD,124100,124100
,2024-01-01,Data Modeler,SE,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Engineer,EX,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Analytics Manager,MI,FT,124230,US,US,M,0,USD,124230,124230
,2024-01-01,Data Analyst,EN,FT,124000,US,US,M,0,USD,124000,124000
,2024-01-01,Data Scientist,SE,FT,123740,US,US,M,0,USD,123740,123740
,2024-01-01,Data Science,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Research Scientist,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Research Scientist,SE,FT,123765,US,US,M,100,USD,123765,123765
,2024-01-01,Head of Data,EX,FT,182000,US,US,M,0,USD,182000,182000
,2024-01-01,Machine Learning Engineer,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Scientist,MI,FT,123800,US,US,M,100,USD,123800,123800
,2024-01-01,Data Analyst,EN,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Engineer,EX,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Analytics Consultant,MI,FT,123900,US,US,M,0,USD,123900,123900
,2024-01-01,Data Scientist,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Research Scientist,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Scientist,EX,FT,181900,US,US,M,0,USD,181900,181900
,2024-01-01,Data Analyst,EN,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Analyst,EN,FT,181610,US,US,M,0,USD,181610,181610
,2024-01-01,Data Analyst,EN,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Research Scientist,SE,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Research Scientist,SE,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Scientist,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,ML Engineer,EX,FT,183400,US,US,M,0,USD,183400,183400
,2024-01-01,ML Engineer,EX,FT,183400,US,US,M,0,USD,183400,183400
,2024-01-01,Data Engineer,SE,FT,128656,US,US,M,0,USD,128656,128656
,2024-01-01,Business Intelligence Analyst,MI,FT,120672,US,US,M,0,USD,120672,120672
,2024-01-01,Data Engineer,SE,FT,184662,US,US,M,0,USD,184662,184662
,2024-01-01,Data Analyst,MI,FT,177000,US,US,M,100,USD,177000,177000
,2024-01-01,Data Engineer,SE,FT,120715,US,US,M,0,USD,120715,120715
,2024-01-01,Machine Learning Engineer,MI,FT,177100,US,US,M,0,USD,177100,177100
,2024-01-01,Machine Learning Engineer,SE,FT,120750,US,US,M,0,USD,120750,120750
,2024-01-01,Data Scientist,MI,FT,120800,US,US,M,0,USD,120800,120800
,2024-01-01,Data Scientist,SE,CT,120869,US,US,M,0,USD,120869,120869
,2024-01-01,Data Analyst,EN,FT,184180,US,US,M,0,USD,184180,184180
,2024-01-01,Data Engineer,SE,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,Data Architect,SE,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,Data Engineer,SE,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,Data Engineer,MI,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,Data Engineer,MI,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,Data Engineer,SE,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,AI Architect,SE,FT,177000,US,US,M,0,USD,177000,177000
,2024-01-01,Data Engineer,MI,FT,184000,US,US,M,0,USD,184000,184000
,2024-01-01,Business Intelligence,EX,FT,176900,US,US,M,0,USD,176900,176900
,2024-01-01,Business Intelligence,EX,FT,176900,US,US,M,0,USD,176900,176900
,2024-01-01,Data Operations Analyst,SE,FT,120000,US,US,M,0,USD,120000,120000
,2024-01-01,Machine Learning Engineer,MI,FT,120000,US,US,M,0,USD,120000,120000
,2024-01-01,ETL Developer,MI,FT,120000,US,US,M,0,USD,120000,120000
,2024-01-01,Data Engineer,MI,FT,120000,US,US,M,0,USD,120000,120000
,2024-01-01,Data Analyst,SE,FT,120000,US,US,M,100,USD,120000,120000
,2024-01-01,Data Analyst,MI,FT,120000,US,US,M,0,USD,120000,120000
,2024-01-01,Data Architect,SE,FT,120000,US,US,M,100,USD,120000,120000
,2024-01-01,Data Engineer,MI,FT,120000,CH,CH,L,50,CHF,136363,120000
,2024-01-01,Machine Learning Engineer,SE,FT,184900,US,US,M,100,USD,184900,184900
,2024-01-01,Machine Learning Engineer,SE,FT,184800,CA,CA,M,100,USD,184800,184800
,2024-01-01,Research Scientist,MI,FT,184800,US,US,M,0,USD,184800,184800
,2024-01-01,Data Scientist,SE,FT,184800,US,US,M,0,USD,184800,184800
,2024-01-01,Business Intelligence Analyst,EN,FT,120200,US,US,M,0,USD,120200,120200
,2024-01-01,Research Engineer,SE,FT,176700,US,US,M,0,USD,176700,176700
,2024-01-01,Business Intelligence,SE,FT,176875,US,US,M,0,USD,176875,176875
,2024-01-01,Research Scientist,SE,FT,184700,US,US,M,0,USD,184700,184700
,2024-01-01,Machine Learning Engineer,SE,FT,177300,US,US,M,100,USD,177300,177300
,2024-01-01,Data Engineer,MI,FT,121000,US,US,M,0,USD,121000,121000
,2024-01-01,Data Analyst,MI,FT,121000,US,US,M,0,USD,121000,121000
,2024-01-01,Data Science Consultant,SE,FT,122000,US,US,M,0,USD,122000,122000
,2024-01-01,Data Engineer,MI,FT,122100,US,US,M,0,USD,122100,122100
,2024-01-01,Data Manager,SE,FT,122116,CA,CA,M,0,USD,122116,122116
,2024-01-01,Applied Scientist,SE,FT,178538,US,US,M,100,USD,178538,178538
,2024-01-01,Data Analyst,EN,FT,122328,US,US,M,0,USD,122328,122328
,2024-01-01,Data Scientist,SE,FT,128945,US,US,M,100,USD,128945,128945
,2024-01-01,Research Scientist,MI,FT,128900,US,US,M,0,USD,128900,128900
,2024-01-01,Data Analyst,SE,FT,122500,US,US,M,100,USD,122500,122500
,2024-01-01,Data Manager,MI,FT,122500,US,US,M,0,USD,122500,122500
,2024-01-01,Data Analyst,SE,FT,122500,US,US,M,100,USD,122500,122500
,2024-01-01,Data Analyst,SE,FT,122500,US,US,M,100,USD,122500,122500
,2024-01-01,Data Architect,SE,FT,178600,US,US,M,0,USD,178600,178600
,2024-01-01,Data Analyst,SE,FT,128800,US,US,M,0,USD,128800,128800
,2024-01-01,Data Scientist,SE,FT,122600,US,US,M,0,USD,122600,122600
,2024-01-01,Data Architect,SE,FT,178600,US,US,M,0,USD,178600,178600
,2024-01-01,Data Engineer,SE,FT,122000,US,US,M,0,USD,122000,122000
,2024-01-01,Data Science Consultant,SE,FT,122000,US,US,M,0,USD,122000,122000
,2024-01-01,Data Engineer,SE,FT,122000,US,US,M,0,USD,122000,122000
,2024-01-01,Machine Learning Engineer,SE,FT,178500,US,US,M,0,USD,178500,178500
,2024-01-01,Data Integration Developer,SE,FT,121056,US,US,M,0,USD,121056,121056
,2024-01-01,Data Science,SE,FT,177300,US,US,M,0,USD,177300,177300
,2024-01-01,Business Intelligence Developer,EX,FT,177500,US,US,M,0,USD,177500,177500
,2024-01-01,Data Scientist,SE,FT,177700,US,US,M,0,USD,177700,177700
,2024-01-01,Data Operations Specialist,SE,FT,121500,US,US,M,0,USD,121500,121500
,2024-01-01,Data Scientist,MI,FT,121500,US,US,M,100,USD,121500,121500
,2024-01-01,Data Engineer,SE,FT,177961,US,US,M,0,USD,177961,177961
,2024-01-01,Data Engineer,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Prompt Engineer,SE,FT,177961,US,US,M,0,USD,177961,177961
,2024-01-01,Machine Learning Engineer,SE,FT,129000,US,US,M,0,USD,129000,129000
,2024-01-01,Data Engineer,MI,FT,121800,US,US,M,0,USD,121800,121800
,2024-01-01,Data Engineer,MI,FT,129000,US,US,M,100,USD,129000,129000
,2024-01-01,Machine Learning Engineer,SE,FT,178250,US,US,M,100,USD,178250,178250
,2024-01-01,Machine Learning Engineer,SE,FT,178250,US,US,M,100,USD,178250,178250
,2024-01-01,Data Analytics Manager,MI,FT,178250,US,US,M,100,USD,178250,178250
,2024-01-01,Machine Learning Engineer,SE,FT,178500,US,US,M,0,USD,178500,178500
,2024-01-01,Data Analyst,MI,FT,129118,US,US,M,0,USD,129118,129118
,2024-01-01,Analytics Engineer,SE,FT,180700,US,US,M,100,USD,180700,180700
,2024-01-01,Data Analyst,EN,FT,180700,US,US,M,0,USD,180700,180700
,2024-01-01,Data Modeler,MI,FT,179000,US,US,M,0,USD,179000,179000
,2024-01-01,Data Engineer,MI,FT,179900,US,US,M,0,USD,179900,179900
,2024-01-01,Research Analyst,EN,FT,127305,CA,CA,M,0,USD,127305,127305
,2024-01-01,Research Scientist,SE,FT,127300,US,US,L,0,USD,127300,127300
,2024-01-01,Data Scientist,MI,FT,127300,US,US,L,0,USD,127300,127300
,2024-01-01,Research Scientist,SE,FT,127300,US,US,L,0,USD,127300,127300
,2024-01-01,Data Scientist,SE,FT,127300,US,US,L,0,USD,127300,127300
,2024-01-01,Research Scientist,SE,FT,127300,US,US,L,0,USD,127300,127300
,2024-01-01,Data Engineer,SE,FT,125000,US,US,M,0,USD,125000,125000
,2024-01-01,Data Scientist,SE,FT,125000,US,US,M,0,USD,125000,125000
,2024-01-01,Data Engineer,MI,FT,125000,US,US,M,100,USD,125000,125000
,2024-01-01,Data Architect,SE,FT,125000,US,US,M,100,USD,125000,125000
,2024-01-01,Data Engineer,MI,FT,125000,US,US,M,100,USD,125000,125000
,2024-01-01,Data Scientist,SE,FT,125000,US,US,M,0,USD,125000,125000
,2024-01-01,Data Analyst,SE,FT,125000,US,US,M,0,USD,125000,125000
,2024-01-01,Data Scientist,MI,FT,125000,US,US,M,0,USD,125000,125000
,2024-01-01,Data Infrastructure Engineer,SE,FT,179900,US,US,M,100,USD,179900,179900
,2024-01-01,Data Scientist,SE,FT,125000,US,US,M,100,USD,125000,125000
,2024-01-01,Machine Learning Engineer,SE,FT,127500,US,US,M,100,USD,127500,127500
,2024-01-01,Machine Learning Engineer,SE,FT,127500,US,US,M,100,USD,127500,127500
,2024-01-01,Machine Learning Engineer,SE,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Data Engineer,SE,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Research Analyst,SE,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Data Integration Developer,SE,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Data Scientist,SE,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Data Scientist,SE,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Data Scientist,MI,FT,180000,US,US,M,0,USD,180000,180000
,2024-01-01,Director of Data Science,EX,FT,180000,US,US,M,0,USD,180000,180000
